features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V7', 'V1', 'V5']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7407990924787606,19
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V6']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.740754361841614,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V4']",0.6122448979591837,0.821917808219178,0.7017543859649122,0.740721254548579,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7407052217926293,9
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V6', 'V18']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7406697156270394,17
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V6', 'V7']",0.6428571428571429,0.8076923076923077,0.7159090909090909,0.7406552011748744,17
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V7']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7406159145253629,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V19']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7406052497286414,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7405710841097329,10
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7405525280997046,13
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V7']",0.6428571428571429,0.8181818181818182,0.72,0.7404958555223703,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7404843812836588,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V4']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7404403157207403,10
