features,recall,precision,f1,pr_auc,n_features
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7424133290162717,8
"['V4', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2', 'V12']",0.6326530612244898,0.8051948051948052,0.7085714285714285,0.7085129232077015,10
"['V4', 'V14', 'V10', 'V8', 'V21', 'V19', 'V12']",0.6326530612244898,0.7948717948717948,0.7045454545454546,0.7283374753142097,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V19', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7404861372677028,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V19', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7383299247873064,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V20', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.736664702384018,9
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7226533519794026,8
"['V4', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.6998312076673328,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7418399501825421,9
"['V4', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20', 'V2']",0.6326530612244898,0.8051948051948052,0.7085714285714285,0.698924044163918,10
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V20', 'V2', 'V12']",0.6326530612244898,0.7209302325581395,0.6739130434782609,0.7257327536780532,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V19', 'V2', 'V12']",0.6326530612244898,0.7294117647058823,0.6775956284153005,0.7293227618973845,9
