features,recall,precision,f1,pr_auc,n_features
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V17', 'V19']",0.5945945945945946,0.8,0.6821705426356589,0.6652442036977727,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V2', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6651916936933363,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V7']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6651607878191078,17
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6651601098014517,11
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6651544610545274,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V17', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6651349482273575,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6651126248977087,14
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V2']",0.5945945945945946,0.8,0.6821705426356589,0.6650765001229912,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V17', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6650015566776563,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V17', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6649553620175571,11
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V5']",0.5945945945945946,0.8,0.6821705426356589,0.6649292326355292,14
