features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V19']",0.8979591836734694,0.061452513966480445,0.11503267973856209,0.7357603251067938,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V12']",0.9081632653061225,0.0635260528194147,0.11874583055370247,0.7355218281204041,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V1']",0.8979591836734694,0.05615826419910657,0.1057057057057057,0.7354926856715769,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V6']",0.8979591836734694,0.05994550408719346,0.1123882503192848,0.735470703583245,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V1']",0.8979591836734694,0.060398078242964996,0.11318327974276528,0.7351529239702689,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4']",0.9183673469387755,0.05667506297229219,0.10676156583629894,0.7350083372816187,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V5']",0.8877551020408163,0.06295224312590449,0.11756756756756757,0.7349487173313626,6
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V16']",0.9183673469387755,0.054945054945054944,0.10368663594470046,0.7349276427902337,14
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16']",0.9285714285714286,0.05889967637540453,0.11077297626293366,0.7348691185549304,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V21']",0.8877551020408163,0.06507105459985041,0.12125435540069686,0.7348663700945945,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V20']",0.8877551020408163,0.06531531531531531,0.12167832167832168,0.7347680718930482,6
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'V20', 'V21', 'Amount']",0.9183673469387755,0.05787781350482315,0.1088929219600726,0.7347227867613664,20
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V6', 'V3', 'V1']",0.9183673469387755,0.05787781350482315,0.1088929219600726,0.7347227867613664,20
"['V17', 'V14', 'V10', 'V8', 'V16']",0.8877551020408163,0.06585919757759273,0.1226215644820296,0.7342440937648179,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V21']",0.8877551020408163,0.06502242152466367,0.12116991643454039,0.7342165418739026,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V6']",0.8979591836734694,0.05755395683453238,0.10817455439459127,0.7341788913186962,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V19']",0.8877551020408163,0.0628158844765343,0.11732973701955496,0.7341254266286493,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'Amount']",0.8877551020408163,0.06702619414483821,0.12464183381088825,0.7339344491177622,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V19']",0.8877551020408163,0.06263498920086392,0.11701412239408204,0.7336559519748529,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V7']",0.8877551020408163,0.06595905989385899,0.12279463655610445,0.7334882811482519,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V1']",0.8979591836734694,0.06035665294924554,0.11311053984575835,0.7334368368157292,12
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V16']",0.9183673469387755,0.0545785324439054,0.10303377218088151,0.7332733509666096,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V5']",0.8877551020408163,0.06322674418604651,0.11804613297150611,0.7331080380703602,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V1']",0.8979591836734694,0.06035665294924554,0.11311053984575835,0.7330643791774588,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V9']",0.8877551020408163,0.07033144704931285,0.1303370786516854,0.7328103439690853,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V19']",0.8877551020408163,0.06765163297045101,0.12572254335260116,0.7327053170970712,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V18']",0.8877551020408163,0.06641221374045801,0.12357954545454546,0.7325837516387679,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V1']",0.8979591836734694,0.06073153899240856,0.11376858435681965,0.7325024339894207,10
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'Amount']",0.9183673469387755,0.057803468208092484,0.10876132930513595,0.7324678213165745,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V6']",0.8877551020408163,0.0651685393258427,0.12142358688066993,0.7322632269920569,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V4']",0.9183673469387755,0.055865921787709494,0.1053247513165594,0.7320159234270498,10
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V6']",0.8979591836734694,0.06562266964951528,0.12230715774843641,0.7316193405971657,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V11']",0.8877551020408163,0.06580937972768533,0.12253521126760564,0.7308573745434689,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6']",0.8877551020408163,0.06492537313432836,0.12100139082058414,0.7308284580205023,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V6']",0.9183673469387755,0.05825242718446602,0.10955569080949483,0.7307894675198101,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V4']",0.9183673469387755,0.05562422744128554,0.1048951048951049,0.7302847272249684,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V1']",0.8979591836734694,0.056518946692357096,0.10634441087613293,0.7301604812910629,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V1']",0.8979591836734694,0.0582010582010582,0.1093167701863354,0.7298515682070942,15
"['V17', 'V14', 'V10', 'V8']",0.8877551020408163,0.06570996978851963,0.12236286919831224,0.7295490707078393,4
"['V17', 'V14', 'V10', 'V8', 'V18']",0.8877551020408163,0.06556141672946496,0.12210526315789473,0.7294586489784461,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V6', 'V1']",0.9183673469387755,0.057803468208092484,0.10876132930513595,0.7294031120715537,19
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'V21']",0.9285714285714286,0.05825864276568502,0.10963855421686747,0.7292563219122699,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V11']",0.8877551020408163,0.06595905989385899,0.12279463655610445,0.7289180391651623,8
"['V17', 'V14', 'V10', 'V8', 'V7']",0.8877551020408163,0.06605922551252848,0.12296819787985866,0.7289162038201166,5
