features,recall,precision,f1,n_features
"['V4', 'V10', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.061224489795918366,0.11479591836734694,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.056214865708931916,0.10594467333725721,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.057803468208092484,0.10876132930513595,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05813953488372093,0.10935601458080195,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.06,0.11264080100125157,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.06016042780748663,0.11292346298619825,11
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.058027079303675046,0.1091570648878108,11
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05322294500295683,0.10061486864169927,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05291005291005291,0.1000555864369094,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05056179775280899,0.09584664536741214,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05322294500295683,0.10061486864169927,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.0539568345323741,0.10192525481313704,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.054119061936259774,0.10221465076660988,10
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.05275498241500586,0.09977827050997783,10
"['V4', 'V10', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05739795918367347,0.10804321728691477,10
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.06164383561643835,0.11553273427471117,10
"['V4', 'V10', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05897771952817824,0.11083743842364532,10
"['V4', 'V10', 'V16', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05344418052256532,0.10101010101010101,10
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05421686746987952,0.10238907849829351,10
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05202312138728324,0.09846827133479212,10
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V1']",0.9183673469387755,0.06093432633716994,0.11428571428571428,10
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21']",0.9183673469387755,0.05924950625411455,0.11131725417439703,10
"['V4', 'V10', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5']",0.9183673469387755,0.05913272010512484,0.1111111111111111,10
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.061016949152542375,0.11443102352193261,9
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.061182868796736914,0.1147227533460803,9
"['V4', 'V10', 'V14', 'V12', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05913272010512484,0.1111111111111111,9
"['V4', 'V10', 'V14', 'V12', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.058365758754863814,0.10975609756097561,9
"['V4', 'V10', 'V14', 'V12', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05859375,0.11015911872705018,9
"['V4', 'V10', 'V14', 'V12', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.05992010652463382,0.1125,9
"['V4', 'V10', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.058403634003893576,0.10982306284319707,9
"['V4', 'V10', 'V16', 'V8', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.055384615384615386,0.1044689495066744,9
"['V4', 'V10', 'V16', 'V12', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.057034220532319393,0.10739856801909307,9
"['V4', 'V10', 'V16', 'V12', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.04880694143167028,0.09268795056642637,9
"['V4', 'V10', 'V16', 'V12', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.052600818234950324,0.09950248756218906,9
"['V4', 'V10', 'V16', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.05328596802841918,0.10072747621712368,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.0522344747533372,0.09884678747940692,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.05122367672168469,0.09703504043126684,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.0535077288941736,0.10112359550561797,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.0526623756582797,0.0996126175982291,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.049944506104328525,0.09473684210526316,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V11', 'V20', 'V1']",0.9183673469387755,0.04836109618484686,0.09188361408882083,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21']",0.9183673469387755,0.04854368932038835,0.09221311475409837,9
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5']",0.9183673469387755,0.05193306405077899,0.09830693610049153,9
"['V4', 'V10', 'V16', 'V14', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.061016949152542375,0.11443102352193261,9
"['V4', 'V10', 'V16', 'V14', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05628517823639775,0.1060695344725987,9
"['V4', 'V10', 'V16', 'V14', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05844155844155844,0.10989010989010989,9
"['V4', 'V10', 'V16', 'V14', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.06097560975609756,0.11435832274459974,9
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.06267409470752089,0.11734028683181226,9
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.06008010680907877,0.11278195488721804,9
"['V4', 'V16', 'V14', 'V12', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.0550122249388753,0.10380622837370242,9
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05795235028976175,0.10902483343428225,9
"['V4', 'V16', 'V14', 'V12', 'V17', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.051605504587155966,0.09771986970684039,9
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.052941176470588235,0.10011123470522804,9
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.054086538461538464,0.1021566401816118,9
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.052972336668628606,0.1001669449081803,9
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.05344418052256532,0.10101010101010101,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05090497737556561,0.09646302250803858,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05306603773584906,0.10033444816053512,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.05434782608695652,0.10262257696693272,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.05373134328358209,0.10152284263959391,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.052941176470588235,0.10011123470522804,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V5', 'V21', 'V1']",0.9183673469387755,0.05056179775280899,0.09584664536741214,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V20', 'V5', 'V1']",0.9183673469387755,0.05163511187607573,0.0977729494839761,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.05042016806722689,0.09559214020180563,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V21', 'V1']",0.9183673469387755,0.05405405405405406,0.1020986954055587,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V5', 'V1']",0.9183673469387755,0.054119061936259774,0.10221465076660988,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V5', 'V21']",0.9183673469387755,0.052600818234950324,0.09950248756218906,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V1']",0.9183673469387755,0.05518087063151441,0.10410641989589357,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21']",0.9183673469387755,0.0539568345323741,0.10192525481313704,9
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5']",0.9183673469387755,0.053763440860215055,0.10158013544018059,9
"['V4', 'V10', 'V12', 'V8', 'V17', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.05139920045688178,0.09734991887506761,9
"['V4', 'V10', 'V12', 'V8', 'V17', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.055865921787709494,0.1053247513165594,9
"['V4', 'V10', 'V14', 'V17', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.062111801242236024,0.11635423400129283,9
"['V4', 'V10', 'V14', 'V8', 'V11', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.057692307692307696,0.10856453558504221,9
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V21', 'V1']",0.9183673469387755,0.055658627087198514,0.10495626822157435,8
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V5', 'V1']",0.9183673469387755,0.059721300597213006,0.11214953271028037,8
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.058177117000646414,0.1094224924012158,8
"['V4', 'V10', 'V12', 'V17', 'V11', 'V20', 'V21']",0.9183673469387755,0.0526623756582797,0.0996126175982291,7
"['V4', 'V10', 'V8', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05303476723629935,0.10027855153203342,7
"['V4', 'V10', 'V8', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.05747126436781609,0.10817307692307693,7
"['V4', 'V10', 'V8', 'V17', 'V5', 'V21', 'V1']",0.9183673469387755,0.05263157894736842,0.09955752212389381,7
"['V4', 'V10', 'V8', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.056214865708931916,0.10594467333725721,7
"['V4', 'V10', 'V12', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.053128689492325853,0.10044642857142858,7
"['V4', 'V10', 'V12', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.05322294500295683,0.10061486864169927,7
"['V4', 'V10', 'V12', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.05610972568578554,0.10575793184488837,7
"['V4', 'V10', 'V12', 'V17', 'V20', 'V21', 'V1']",0.9183673469387755,0.047897817988291645,0.09104704097116843,7
"['V4', 'V10', 'V12', 'V17', 'V20', 'V5', 'V1']",0.9183673469387755,0.051753881541115584,0.0979858464888405,7
"['V4', 'V10', 'V12', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.05306603773584906,0.10033444816053512,7
"['V4', 'V10', 'V12', 'V17', 'V11', 'V20', 'V1']",0.9183673469387755,0.05025125628140704,0.09528851244044469,7
"['V4', 'V10', 'V12', 'V17', 'V11', 'V20', 'V5']",0.9183673469387755,0.05545286506469501,0.10459035444509006,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V21', 'V1']",0.9183673469387755,0.05717916137229987,0.1076555023923445,7
"['V4', 'V10', 'V12', 'V8', 'V20', 'V21', 'V1']",0.9183673469387755,0.04797441364605544,0.0911854103343465,7
"['V4', 'V10', 'V12', 'V8', 'V20', 'V5', 'V21']",0.9183673469387755,0.05067567567567568,0.096051227321238,7
"['V4', 'V10', 'V12', 'V8', 'V11', 'V20', 'V1']",0.9183673469387755,0.051457975986277875,0.09745533297238766,7
"['V4', 'V10', 'V12', 'V8', 'V11', 'V20', 'V21']",0.9183673469387755,0.05178365937859609,0.09803921568627451,7
"['V4', 'V10', 'V12', 'V8', 'V11', 'V20', 'V5']",0.9183673469387755,0.05344418052256532,0.10101010101010101,7
"['V4', 'V10', 'V12', 'V8', 'V17', 'V20', 'V1']",0.9183673469387755,0.04792332268370607,0.09109311740890688,7
"['V4', 'V10', 'V12', 'V8', 'V17', 'V20', 'V21']",0.9183673469387755,0.04756871035940803,0.09045226130653267,7
"['V4', 'V10', 'V12', 'V8', 'V17', 'V20', 'V5']",0.9183673469387755,0.05229517722254503,0.09895547003848268,7
"['V4', 'V10', 'V12', 'V8', 'V17', 'V11', 'V20']",0.9183673469387755,0.05087620124364047,0.09641135511515801,7
"['V4', 'V10', 'V14', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05660377358490566,0.1066350710900474,7
"['V4', 'V10', 'V14', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05806451612903226,0.10922330097087378,7
"['V4', 'V10', 'V17', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.06143344709897611,0.11516314779270634,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V11']",0.9183673469387755,0.05474452554744526,0.10332950631458095,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V20']",0.9183673469387755,0.05184331797235023,0.09814612868047982,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V5']",0.9183673469387755,0.05142857142857143,0.09740259740259741,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V5', 'V21']",0.9183673469387755,0.05474452554744526,0.10332950631458095,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V20', 'V1']",0.9183673469387755,0.0574345883854499,0.10810810810810811,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V20', 'V21']",0.9183673469387755,0.056925996204933584,0.1072066706372841,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V20', 'V5']",0.9183673469387755,0.054878048780487805,0.10356731875719218,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V21', 'V1']",0.9183673469387755,0.051194539249146756,0.09698275862068965,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V5', 'V1']",0.9183673469387755,0.050790067720090294,0.0962566844919786,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V5', 'V21']",0.9183673469387755,0.051753881541115584,0.0979858464888405,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V20', 'V1']",0.9183673469387755,0.05196304849884527,0.09836065573770492,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V20', 'V21']",0.9183673469387755,0.052204176334106726,0.09879253567508232,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V20', 'V5']",0.9183673469387755,0.051694428489373924,0.09787928221859707,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V1']",0.9183673469387755,0.05402160864345738,0.10204081632653061,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V21']",0.9183673469387755,0.054184226369656835,0.10233086981239341,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V5']",0.9183673469387755,0.05303476723629935,0.10027855153203342,7
"['V4', 'V16', 'V14', 'V12', 'V17', 'V11', 'V20']",0.9183673469387755,0.05461165048543689,0.10309278350515463,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V5', 'V1']",0.9183673469387755,0.05163511187607573,0.0977729494839761,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V5', 'V21']",0.9183673469387755,0.050590219224283306,0.09589770911028236,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V20', 'V21']",0.9183673469387755,0.05184331797235023,0.09814612868047982,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V20', 'V5']",0.9183673469387755,0.0513405590416429,0.09724473257698542,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V1']",0.9183673469387755,0.055589870290302656,0.10483401281304601,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V21']",0.9183673469387755,0.054878048780487805,0.10356731875719218,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V5']",0.9183673469387755,0.05385996409335727,0.10175240248728094,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V11', 'V20']",0.9183673469387755,0.05583126550868486,0.10526315789473684,7
"['V4', 'V16', 'V14', 'V12', 'V8', 'V17', 'V21']",0.9183673469387755,0.050790067720090294,0.0962566844919786,7
"['V4', 'V10', 'V14', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.061898211829436035,0.11597938144329897,7
"['V4', 'V10', 'V14', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.06064690026954178,0.11378002528445007,7
"['V4', 'V10', 'V14', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.061182868796736914,0.1147227533460803,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V1']",0.9183673469387755,0.06194081211286993,0.11605415860735009,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V5']",0.9183673469387755,0.061813186813186816,0.11583011583011583,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V20']",0.9183673469387755,0.06351446718419196,0.1188118811881188,7
"['V4', 'V10', 'V14', 'V12', 'V5', 'V21', 'V1']",0.9183673469387755,0.05784061696658098,0.10882708585247884,7
"['V4', 'V10', 'V14', 'V12', 'V20', 'V21', 'V1']",0.9183673469387755,0.05825242718446602,0.10955569080949483,7
"['V4', 'V10', 'V14', 'V12', 'V11', 'V21', 'V1']",0.9183673469387755,0.06,0.11264080100125157,7
"['V4', 'V10', 'V14', 'V12', 'V11', 'V5', 'V1']",0.9183673469387755,0.05795235028976175,0.10902483343428225,7
"['V4', 'V10', 'V14', 'V12', 'V17', 'V21', 'V1']",0.9183673469387755,0.05642633228840126,0.10632014176018902,7
"['V4', 'V10', 'V14', 'V12', 'V17', 'V5', 'V1']",0.9183673469387755,0.05747126436781609,0.10817307692307693,7
"['V4', 'V10', 'V14', 'V12', 'V17', 'V11', 'V1']",0.9183673469387755,0.05905511811023622,0.11097410604192355,7
"['V4', 'V10', 'V16', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.05284791544333529,0.09994447529150471,7
"['V4', 'V10', 'V16', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.0533175355450237,0.10078387458006718,7
"['V4', 'V10', 'V16', 'V17', 'V11', 'V21', 'V1']",0.9183673469387755,0.04777070063694268,0.09081735620585267,7
"['V4', 'V10', 'V16', 'V8', 'V5', 'V21', 'V1']",0.9183673469387755,0.04980630879911455,0.09448818897637795,7
"['V4', 'V10', 'V16', 'V8', 'V11', 'V21', 'V1']",0.9183673469387755,0.05090497737556561,0.09646302250803858,7
"['V4', 'V10', 'V16', 'V8', 'V11', 'V5', 'V1']",0.9183673469387755,0.05263157894736842,0.09955752212389381,7
"['V4', 'V10', 'V16', 'V8', 'V11', 'V5', 'V21']",0.9183673469387755,0.052478134110787174,0.09928295642581357,7
"['V4', 'V10', 'V16', 'V8', 'V11', 'V20', 'V21']",0.9183673469387755,0.05360333531864205,0.10129431626336523,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V21', 'V1']",0.9183673469387755,0.04580152671755725,0.08725157537566651,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V5', 'V1']",0.9183673469387755,0.05166475315729047,0.09782608695652174,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V5', 'V21']",0.9183673469387755,0.05011135857461024,0.09503695881731784,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V11', 'V1']",0.9183673469387755,0.0501952035694367,0.09518773135906927,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V11', 'V21']",0.9183673469387755,0.05,0.09483667017913593,7
"['V4', 'V10', 'V16', 'V8', 'V17', 'V11', 'V5']",0.9183673469387755,0.0533175355450237,0.10078387458006718,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V21']",0.9183673469387755,0.05976095617529881,0.11221945137157108,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V5']",0.9183673469387755,0.05992010652463382,0.1125,7
"['V4', 'V10', 'V14', 'V17', 'V5', 'V21', 'V1']",0.9183673469387755,0.056074766355140186,0.10569583088667057,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V21']",0.9183673469387755,0.05572755417956656,0.10507880910683012,7
"['V4', 'V10', 'V14', 'V17', 'V20', 'V21', 'V1']",0.9183673469387755,0.05750798722044728,0.10823812387251955,7
"['V4', 'V10', 'V14', 'V17', 'V20', 'V5', 'V1']",0.9183673469387755,0.05976095617529881,0.11221945137157108,7
"['V4', 'V10', 'V14', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.058365758754863814,0.10975609756097561,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V21', 'V1']",0.9183673469387755,0.06130790190735695,0.11494252873563218,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V5', 'V1']",0.9183673469387755,0.06008010680907877,0.11278195488721804,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V5', 'V21']",0.9183673469387755,0.060687795010114634,0.11385199240986717,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V20', 'V1']",0.9183673469387755,0.06342494714587738,0.11865524060646011,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V20', 'V21']",0.9183673469387755,0.06224066390041494,0.11658031088082901,7
"['V4', 'V10', 'V14', 'V17', 'V11', 'V20', 'V5']",0.9183673469387755,0.06382978723404255,0.11936339522546419,7
"['V4', 'V10', 'V14', 'V8', 'V5', 'V21', 'V1']",0.9183673469387755,0.05291005291005291,0.1000555864369094,7
"['V4', 'V10', 'V14', 'V8', 'V20', 'V21', 'V1']",0.9183673469387755,0.0545785324439054,0.10303377218088151,7
"['V4', 'V10', 'V14', 'V8', 'V20', 'V5', 'V1']",0.9183673469387755,0.05610972568578554,0.10575793184488837,7
"['V4', 'V10', 'V14', 'V8', 'V20', 'V5', 'V21']",0.9183673469387755,0.0547112462006079,0.10327022375215146,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V21', 'V1']",0.9183673469387755,0.057803468208092484,0.10876132930513595,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V5', 'V1']",0.9183673469387755,0.056320400500625784,0.10613207547169812,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V5', 'V21']",0.9183673469387755,0.05639097744360902,0.10625737898465171,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V20', 'V1']",0.9183673469387755,0.060687795010114634,0.11385199240986717,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V20', 'V21']",0.9183673469387755,0.05859375,0.11015911872705018,7
"['V4', 'V10', 'V14', 'V8', 'V11', 'V20', 'V5']",0.9183673469387755,0.05968169761273209,0.11207970112079702,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V21', 'V1']",0.9183673469387755,0.054380664652567974,0.1026811180832858,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V5', 'V1']",0.9183673469387755,0.05739795918367347,0.10804321728691477,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V5', 'V21']",0.9183673469387755,0.05504587155963303,0.10386612810155799,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V20', 'V1']",0.9183673469387755,0.05813953488372093,0.10935601458080195,7
"['V4', 'V16', 'V14', 'V12', 'V11', 'V5', 'V1']",0.9183673469387755,0.05447941888619855,0.10285714285714286,7
"['V4', 'V16', 'V14', 'V12', 'V20', 'V5', 'V21']",0.9183673469387755,0.053003533568904596,0.10022271714922049,7
"['V4', 'V10', 'V14', 'V8', 'V17', 'V11', 'V21', 'V1']",0.9183673469387755,0.06020066889632107,0.11299435028248588,8
"['V4', 'V10', 'V16', 'V14', 'V17', 'V20', 'V5', 'V21']",0.9183673469387755,0.05649717514124294,0.10644589000591366,8
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V21']",0.9183673469387755,0.050335570469798654,0.09544008483563096,8
"['V4', 'V10', 'V16', 'V12', 'V8', 'V11', 'V20', 'V5']",0.9183673469387755,0.052972336668628606,0.1001669449081803,8
"['V4', 'V10', 'V16', 'V12', 'V8', 'V17', 'V11', 'V20']",0.9183673469387755,0.04777070063694268,0.09081735620585267,8
"['V4', 'V10', 'V16', 'V14', 'V20', 'V5', 'V21', 'V1']",0.9183673469387755,0.05660377358490566,0.1066350710900474,8
"['V4', 'V10', 'V16', 'V14', 'V11', 'V5', 'V21', 'V1']",0.9183673469387755,0.058177117000646414,0.1094224924012158,8
"['V4', 'V10', 'V16', 'V14', 'V11', 'V20', 'V21', 'V1']",0.9183673469387755,0.06206896551724138,0.11627906976744186,8
"['V4', 'V10', 'V16', 'V14', 'V11', 'V20', 'V5', 'V1']",0.9183673469387755,0.06089309878213803,0.11421319796954314,8
"['V4', 'V10', 'V16', 'V14', 'V11', 'V20', 'V5', 'V21']",0.9183673469387755,0.061182868796736914,0.1147227533460803,8
"['V4', 'V10', 'V16', 'V14', 'V17', 'V5', 'V21', 'V1']",0.9183673469387755,0.0544464609800363,0.10279840091376356,8
"['V4', 'V10', 'V16', 'V14', 'V17', 'V20', 'V21', 'V1']",0.9183673469387755,0.0547112462006079,0.10327022375215146,8
"['V4', 'V10', 'V16', 'V14', 'V17', 'V20', 'V5', 'V1']",0.9183673469387755,0.056320400500625784,0.10613207547169812,8
"['V4', 'V10', 'V16', 'V14', 'V17', 'V11', 'V21', 'V1']",0.9183673469387755,0.05893909626719057,0.11076923076923077,8
"['V4', 'V16', 'V14', 'V12', 'V20', 'V5', 'V1']",0.9183673469387755,0.05269320843091335,0.09966777408637874,7
