features,recall,precision,f1,n_features
"['V2', 'V6', 'V9']",0.7448979591836735,0.012062128222075348,0.023739837398373983,3
"['V2', 'V18', 'V20']",0.7448979591836735,0.01585577758470895,0.031050616758826033,3
"['V2', 'V5', 'V8']",0.7346938775510204,0.014790468364831553,0.02899718082964156,3
"['V2', 'V9', 'V20']",0.7346938775510204,0.012777284826974268,0.02511773940345369,3
"['V1', 'V5', 'V20']",0.7346938775510204,0.008918617614269788,0.017623301921429444,3
"['V1', 'V19', 'V20']",0.7346938775510204,0.007892140743176587,0.015616527491595271,3
"['V2', 'V5', 'V18']",0.7244897959183674,0.013856362217017954,0.02719264649559556,3
"['V1', 'V2', 'V21']",0.7244897959183674,0.011021421918658802,0.021712538226299694,3
"['V1', 'V6', 'V19']",0.7244897959183674,0.008381537008617636,0.016571361885867664,3
"['V2', 'V18', 'V19']",0.7244897959183674,0.015180671370536669,0.029738219895287958,3
"['V1', 'V6', 'V18']",0.7244897959183674,0.00986111111111111,0.019457385585091806,3
"['V2', 'V8', 'V20']",0.7244897959183674,0.011780321884851501,0.023183673469387756,3
"['V2', 'V8', 'V18']",0.7244897959183674,0.014317402702157693,0.028079889262408543,3
"['V1', 'V6', 'V21']",0.7244897959183674,0.008846249688512334,0.017479074347612013,3
"['V1', 'V8', 'V19']",0.7142857142857143,0.007430209107313449,0.014707427250761634,3
"['V1', 'V18', 'V19']",0.7142857142857143,0.009687240520343206,0.019115237575095576,3
"['V2', 'V18', 'V21']",0.7142857142857143,0.017019207391198637,0.033246259795772976,3
"['V2', 'V19', 'V21']",0.7142857142857143,0.012035763411279229,0.023672641190395673,3
"['V2', 'V8', 'V21']",0.7142857142857143,0.012402551381998583,0.024381748519679555,3
"['V1', 'V19', 'V21']",0.7142857142857143,0.008369201339072214,0.016544552115339162,3
"['V1', 'V20', 'V21']",0.7142857142857143,0.009358288770053475,0.018474531538664556,3
"['V1', 'V8', 'V20']",0.7142857142857143,0.007563479200432199,0.014968459317865926,3
"['V2', 'V5', 'V21']",0.7040816326530612,0.015681818181818182,0.030680302356602934,3
"['V1', 'V18', 'V20']",0.7040816326530612,0.009752650176678446,0.019238812212463405,3
"['V1', 'V18', 'V21']",0.7040816326530612,0.010700992555831266,0.021081576535288724,3
"['V1', 'V5', 'V21']",0.7040816326530612,0.009377548246806198,0.018508583690987124,3
"['V1', 'V8', 'V18']",0.6938775510204082,0.009866511897852582,0.019456366237482117,3
"['V1', 'V5', 'V8']",0.6938775510204082,0.008154454970619979,0.01611947374659239,3
"['V1', 'V5', 'V18']",0.6938775510204082,0.010176593834181383,0.020058997050147492,3
"['V1', 'V8', 'V21']",0.6938775510204082,0.008515967438948028,0.016825436100457752,3
"['V1', 'V5', 'V19']",0.673469387755102,0.008022365382277866,0.015855855855855857,3
